recordID,scientificName,gbif_JSON,gbif_family,EOL-ID,genus,species,mo,dy,yr,date,period,plot,note1,stake,locality,coordinates,county,state,country,sex
549,Dipodomys merriami,,,,Dipodomys,merriami,1,9,1978,1978-01-09T00:00:00Z,7,11,,44,,,,,,M
550,Dipodomys merriami,,,,Dipodomys,merriami,1,9,1978,1978-01-09T00:00:00Z,7,14,,46,,,,,,F
556,Dipodomys merriami,,,,Dipodomys,merriami,1,9,1978,1978-01-09T00:00:00Z,7,17,,62,,,,,,F
557,Dipodomys merriami,,,,Dipodomys,merriami,1,9,1978,1978-01-09T00:00:00Z,7,11,,67,,,,,,F
559,Dipodomys merriami,,,,Dipodomys,merriami,1,9,1978,1978-01-09T00:00:00Z,7,14,,72,,,,,,M
566,Dipodomys merriami,,,,Dipodomys,merriami,1,10,1978,1978-01-10T00:00:00Z,7,18,,22,,,,,,F
567,Dipodomys merriami,,,,Dipodomys,merriami,1,10,1978,1978-01-10T00:00:00Z,7,12,,23,,,,,,F
571,Dipodomys merriami,,,,Dipodomys,merriami,1,10,1978,1978-01-10T00:00:00Z,7,18,,27,,,,,,F
572,Dipodomys merriami,,,,Dipodomys,merriami,1,10,1978,1978-01-10T00:00:00Z,7,18,,33,,,,,,M
574,Dipodomys merriami,,,,Dipodomys,merriami,1,10,1978,1978-01-10T00:00:00Z,7,18,,37,,,,,,F
575,Dipodomys merriami,,,,Dipodomys,merriami,1,10,1978,1978-01-10T00:00:00Z,7,18,,41,,,,,,M
576,Dipodomys merriami,,,,Dipodomys,merriami,1,10,1978,1978-01-10T00:00:00Z,7,18,,44,,,,,,M
578,Dipodomys merriami,,,,Dipodomys,merriami,1,10,1978,1978-01-10T00:00:00Z,7,18,,46,,,,,,M
579,Dipodomys merriami,,,,Dipodomys,merriami,1,10,1978,1978-01-10T00:00:00Z,7,5,,55,,,,,,F
580,Dipodomys merriami,,,,Dipodomys,merriami,1,10,1978,1978-01-10T00:00:00Z,7,12,,67,,,,,,M
586,Dipodomys merriami,,,,Dipodomys,merriami,2,18,1978,1978-02-18T00:00:00Z,8,13,,15,,,,,,M
589,Dipodomys merriami,,,,Dipodomys,merriami,2,18,1978,1978-02-18T00:00:00Z,8,20,,17,,,,,,F
591,Dipodomys merriami,,,,Dipodomys,merriami,2,18,1978,1978-02-18T00:00:00Z,8,6,,31,,,,,,F
592,Dipodomys merriami,,,,Dipodomys,merriami,2,18,1978,1978-02-18T00:00:00Z,8,22,,31,,,,,,M
593,Dipodomys merriami,,,,Dipodomys,merriami,2,18,1978,1978-02-18T00:00:00Z,8,2,,46,,,,,,M
594,Dipodomys merriami,,,,Dipodomys,merriami,2,18,1978,1978-02-18T00:00:00Z,8,9,,52,,,,,,M
595,Dipodomys merriami,,,,Dipodomys,merriami,2,18,1978,1978-02-18T00:00:00Z,8,2,,53,,,,,,M
597,Dipodomys merriami,,,,Dipodomys,merriami,2,18,1978,1978-02-18T00:00:00Z,8,20,,53,,,,,,F
600,Dipodomys merriami,,,,Dipodomys,merriami,2,18,1978,1978-02-18T00:00:00Z,8,2,,56,,,,,,F
601,Dipodomys merriami,,,,Dipodomys,merriami,2,18,1978,1978-02-18T00:00:00Z,8,2,,63,,,,,,M
602,Dipodomys merriami,,,,Dipodomys,merriami,2,18,1978,1978-02-18T00:00:00Z,8,13,,63,,,,,,M
607,Dipodomys merriami,,,,Dipodomys,merriami,2,19,1978,1978-02-19T00:00:00Z,8,5,,12,,,,,,F
608,Dipodomys merriami,,,,Dipodomys,merriami,2,19,1978,1978-02-19T00:00:00Z,8,17,,16,,,,,,F
610,Dipodomys merriami,,,,Dipodomys,merriami,2,19,1978,1978-02-19T00:00:00Z,8,17,,21,,,,,,M
616,Dipodomys merriami,,,,Dipodomys,merriami,2,19,1978,1978-02-19T00:00:00Z,8,11,,43,,,,,,M
617,Dipodomys merriami,,,,Dipodomys,merriami,2,19,1978,1978-02-19T00:00:00Z,8,11,,44,,,,,,M
619,Dipodomys merriami,,,,Dipodomys,merriami,2,19,1978,1978-02-19T00:00:00Z,8,14,,46,,,,,,F
624,Dipodomys merriami,,,,Dipodomys,merriami,2,19,1978,1978-02-19T00:00:00Z,8,4,,61,,,,,,M
625,Dipodomys merriami,,,,Dipodomys,merriami,2,19,1978,1978-02-19T00:00:00Z,8,5,,62,,,,,,F
627,Dipodomys merriami,,,,Dipodomys,merriami,2,19,1978,1978-02-19T00:00:00Z,8,17,,63,,,,,,
628,Dipodomys merriami,,,,Dipodomys,merriami,2,19,1978,1978-02-19T00:00:00Z,8,11,,65,,,,,,
635,Dipodomys merriami,,,,Dipodomys,merriami,2,20,1978,1978-02-20T00:00:00Z,8,15,,24,,,,,,M
636,Dipodomys merriami,,,,Dipodomys,merriami,2,20,1978,1978-02-20T00:00:00Z,8,18,,24,,,,,,F
637,Dipodomys merriami,,,,Dipodomys,merriami,2,20,1978,1978-02-20T00:00:00Z,8,18,,27,,,,,,F
638,Dipodomys merriami,,,,Dipodomys,merriami,2,20,1978,1978-02-20T00:00:00Z,8,12,,34,,,,,,F
639,Dipodomys merriami,,,,Dipodomys,merriami,2,20,1978,1978-02-20T00:00:00Z,8,1,,37,,,,,,F
641,Dipodomys merriami,,,,Dipodomys,merriami,2,20,1978,1978-02-20T00:00:00Z,8,15,,42,,,,,,M
642,Dipodomys merriami,,,,Dipodomys,merriami,2,20,1978,1978-02-20T00:00:00Z,8,1,,44,,,,,,M
643,Dipodomys merriami,,,,Dipodomys,merriami,2,20,1978,1978-02-20T00:00:00Z,8,15,,44,,,,,,F
644,Dipodomys merriami,,,,Dipodomys,merriami,2,20,1978,1978-02-20T00:00:00Z,8,18,,44,,,,,,M
645,Dipodomys merriami,,,,Dipodomys,merriami,2,20,1978,1978-02-20T00:00:00Z,8,12,,56,,,,,,M
648,Dipodomys merriami,,,,Dipodomys,merriami,2,20,1978,1978-02-20T00:00:00Z,8,16,1,-99,,,,,,F
649,Dipodomys merriami,,,,Dipodomys,merriami,2,20,1978,1978-02-20T00:00:00Z,8,16,1,-99,,,,,,M
651,Dipodomys merriami,,,,Dipodomys,merriami,3,11,1978,1978-03-11T00:00:00Z,9,20,,11,,,,,,M
654,Dipodomys merriami,,,,Dipodomys,merriami,3,11,1978,1978-03-11T00:00:00Z,9,22,,21,,,,,,F
660,Dipodomys merriami,,,,Dipodomys,merriami,3,11,1978,1978-03-11T00:00:00Z,9,2,,35,,,,,,M
664,Dipodomys merriami,,,,Dipodomys,merriami,3,11,1978,1978-03-11T00:00:00Z,9,2,,63,,,,,,M
665,Dipodomys merriami,,,,Dipodomys,merriami,3,11,1978,1978-03-11T00:00:00Z,9,20,,64,,,,,,F
667,Dipodomys merriami,,,,Dipodomys,merriami,3,11,1978,1978-03-11T00:00:00Z,9,20,,67,,,,,,F
680,Dipodomys merriami,,,,Dipodomys,merriami,3,12,1978,1978-03-12T00:00:00Z,9,17,,21,,,,,,M
684,Dipodomys merriami,,,,Dipodomys,merriami,3,12,1978,1978-03-12T00:00:00Z,9,4,,32,,,,,,M
690,Dipodomys merriami,,,,Dipodomys,merriami,3,12,1978,1978-03-12T00:00:00Z,9,11,,44,,,,,,M
692,Dipodomys merriami,,,,Dipodomys,merriami,3,12,1978,1978-03-12T00:00:00Z,9,14,,45,,,,,,
694,Dipodomys merriami,,,,Dipodomys,merriami,3,12,1978,1978-03-12T00:00:00Z,9,11,,46,,,,,,F
696,Dipodomys merriami,,,,Dipodomys,merriami,3,12,1978,1978-03-12T00:00:00Z,9,5,,52,,,,,,F
697,Dipodomys merriami,,,,Dipodomys,merriami,3,12,1978,1978-03-12T00:00:00Z,9,11,,54,,,,,,M
698,Dipodomys merriami,,,,Dipodomys,merriami,3,12,1978,1978-03-12T00:00:00Z,9,14,,54,,,,,,F
699,Dipodomys merriami,,,,Dipodomys,merriami,3,12,1978,1978-03-12T00:00:00Z,9,5,,55,,,,,,F
700,Dipodomys merriami,,,,Dipodomys,merriami,3,12,1978,1978-03-12T00:00:00Z,9,5,,56,,,,,,M
702,Dipodomys merriami,,,,Dipodomys,merriami,3,12,1978,1978-03-12T00:00:00Z,9,5,,61,,,,,,M
704,Dipodomys merriami,,,,Dipodomys,merriami,3,12,1978,1978-03-12T00:00:00Z,9,5,,67,,,,,,M
707,Dipodomys merriami,,,,Dipodomys,merriami,3,12,1978,1978-03-12T00:00:00Z,9,17,,74,,,,,,F
711,Dipodomys merriami,,,,Dipodomys,merriami,3,13,1978,1978-03-13T00:00:00Z,9,18,,12,,,,,,F
712,Dipodomys merriami,,,,Dipodomys,merriami,3,13,1978,1978-03-13T00:00:00Z,9,15,,21,,,,,,M
714,Dipodomys merriami,,,,Dipodomys,merriami,3,13,1978,1978-03-13T00:00:00Z,9,15,,26,,,,,,F
715,Dipodomys merriami,,,,Dipodomys,merriami,3,13,1978,1978-03-13T00:00:00Z,9,18,,26,,,,,,M
716,Dipodomys merriami,,,,Dipodomys,merriami,3,13,1978,1978-03-13T00:00:00Z,9,15,,27,,,,,,M
717,Dipodomys merriami,,,,Dipodomys,merriami,3,13,1978,1978-03-13T00:00:00Z,9,1,,32,,,,,,F
719,Dipodomys merriami,,,,Dipodomys,merriami,3,13,1978,1978-03-13T00:00:00Z,9,18,,41,,,,,,M
721,Dipodomys merriami,,,,Dipodomys,merriami,3,13,1978,1978-03-13T00:00:00Z,9,1,,56,,,,,,F
724,Dipodomys merriami,,,,Dipodomys,merriami,3,13,1978,1978-03-13T00:00:00Z,9,15,,63,,,,,,M
726,Dipodomys merriami,,,,Dipodomys,merriami,3,13,1978,1978-03-13T00:00:00Z,9,18,,66,,,,,,F
729,Dipodomys merriami,,,,Dipodomys,merriami,3,13,1978,1978-03-13T00:00:00Z,9,15,1,-99,,,,,,M
733,Dipodomys merriami,,,,Dipodomys,merriami,4,8,1978,1978-04-08T00:00:00Z,-10,2,9,-99,,,,,,M
734,Dipodomys merriami,,,,Dipodomys,merriami,4,8,1978,1978-04-08T00:00:00Z,-10,6,9,-99,,,,,,M
737,Dipodomys merriami,,,,Dipodomys,merriami,4,8,1978,1978-04-08T00:00:00Z,-10,9,9,-99,,,,,,F
743,Dipodomys merriami,,,,Dipodomys,merriami,4,8,1978,1978-04-08T00:00:00Z,-10,20,9,-99,,,,,,M
745,Dipodomys merriami,,,,Dipodomys,merriami,4,8,1978,1978-04-08T00:00:00Z,-10,22,9,-99,,,,,,F
1103,Dipodomys spectabilis,,,,Dipodomys,spectabilis,7,8,1978,1978-07-08T00:00:00Z,13,1,,67,,,,,,F
1105,Dipodomys spectabilis,,,,Dipodomys,spectabilis,7,8,1978,1978-07-08T00:00:00Z,13,4,,72,,,,,,F
1106,Dipodomys spectabilis,,,,Dipodomys,spectabilis,7,8,1978,1978-07-08T00:00:00Z,13,4,,73,,,,,,M
1107,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,4,1978,1978-08-04T00:00:00Z,14,12,,12,,,,,,F
1111,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,4,1978,1978-08-04T00:00:00Z,14,8,,15,,,,,,F
1115,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,4,1978,1978-08-04T00:00:00Z,14,12,,21,,,,,,F
1118,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,4,1978,1978-08-04T00:00:00Z,14,17,,24,,,,,,F
1122,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,4,1978,1978-08-04T00:00:00Z,14,11,,31,,,,,,M
1128,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,4,1978,1978-08-04T00:00:00Z,14,22,,42,,,,,,F
1130,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,4,1978,1978-08-04T00:00:00Z,14,17,,51,,,,,,M
1133,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,4,1978,1978-08-04T00:00:00Z,14,12,,55,,,,,,M
1141,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,4,1978,1978-08-04T00:00:00Z,14,9,,71,,,,,,F
1143,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,4,1978,1978-08-04T00:00:00Z,14,11,,76,,,,,,F
1151,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,5,1978,1978-08-05T00:00:00Z,14,2,,14,,,,,,M
1153,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,5,1978,1978-08-05T00:00:00Z,14,18,,14,,,,,,M
1155,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,5,1978,1978-08-05T00:00:00Z,14,6,,15,,,,,,F
1156,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,5,1978,1978-08-05T00:00:00Z,14,18,,16,,,,,,M
1158,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,5,1978,1978-08-05T00:00:00Z,14,5,,17,,,,,,F
1160,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,5,1978,1978-08-05T00:00:00Z,14,14,,25,,,,,,F
1162,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,5,1978,1978-08-05T00:00:00Z,14,5,,34,,,,,,M
1163,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,5,1978,1978-08-05T00:00:00Z,14,18,,35,,,,,,F
1165,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,5,1978,1978-08-05T00:00:00Z,14,13,,41,,,,,,F
1166,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,5,1978,1978-08-05T00:00:00Z,14,4,,42,,,,,,M
1169,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,5,1978,1978-08-05T00:00:00Z,14,1,,44,,,,,,M
1171,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,5,1978,1978-08-05T00:00:00Z,14,1,,46,,,,,,
1172,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,5,1978,1978-08-05T00:00:00Z,14,6,,52,,,,,,F
1180,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,5,1978,1978-08-05T00:00:00Z,14,4,,61,,,,,,F
1182,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,5,1978,1978-08-05T00:00:00Z,14,1,,64,,,,,,F
1185,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,5,1978,1978-08-05T00:00:00Z,14,1,,66,,,,,,F
1186,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,5,1978,1978-08-05T00:00:00Z,14,4,,66,,,,,,F
1188,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,5,1978,1978-08-05T00:00:00Z,14,1,,67,,,,,,M
1189,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,5,1978,1978-08-05T00:00:00Z,14,4,,71,,,,,,F
1191,Dipodomys spectabilis,,,,Dipodomys,spectabilis,8,5,1978,1978-08-05T00:00:00Z,14,5,,76,,,,,,F
1199,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,3,1978,1978-09-03T00:00:00Z,15,12,,21,,,,,,M
1200,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,3,1978,1978-09-03T00:00:00Z,15,11,,22,,,,,,M
1205,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,3,1978,1978-09-03T00:00:00Z,15,8,,25,,,,,,F
1209,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,3,1978,1978-09-03T00:00:00Z,15,12,,31,,,,,,F
1211,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,3,1978,1978-09-03T00:00:00Z,15,9,,32,,,,,,F
1212,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,3,1978,1978-09-03T00:00:00Z,15,17,,32,,,,,,F
1213,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,3,1978,1978-09-03T00:00:00Z,15,22,,32,,,,,,F
1223,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,3,1978,1978-09-03T00:00:00Z,15,22,,45,,,,,,F
1224,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,3,1978,1978-09-03T00:00:00Z,15,17,,52,,,,,,M
1225,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,3,1978,1978-09-03T00:00:00Z,15,9,,53,,,,,,F
1231,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,3,1978,1978-09-03T00:00:00Z,15,20,,56,,,,,,M
1234,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,3,1978,1978-09-03T00:00:00Z,15,8,,63,,,,,,F
1238,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,3,1978,1978-09-03T00:00:00Z,15,22,,67,,,,,,F
1239,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,3,1978,1978-09-03T00:00:00Z,15,12,,71,,,,,,F
1243,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,3,1978,1978-09-03T00:00:00Z,15,9,,73,,,,,,F
1244,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,3,1978,1978-09-03T00:00:00Z,15,11,,73,,,,,,F
1254,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,4,1978,1978-09-04T00:00:00Z,15,18,,16,,,,,,M
1260,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,4,1978,1978-09-04T00:00:00Z,15,18,,25,,,,,,F
1263,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,4,1978,1978-09-04T00:00:00Z,15,13,,27,,,,,,F
1266,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,4,1978,1978-09-04T00:00:00Z,15,2,,34,,,,,,M
1267,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,4,1978,1978-09-04T00:00:00Z,15,4,,35,,,,,,M
1268,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,4,1978,1978-09-04T00:00:00Z,15,1,,37,,,,,,F
1271,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,4,1978,1978-09-04T00:00:00Z,15,1,,43,,,,,,M
1273,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,4,1978,1978-09-04T00:00:00Z,15,14,,44,,,,,,F
1274,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,4,1978,1978-09-04T00:00:00Z,15,6,,46,,,,,,F
1278,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,4,1978,1978-09-04T00:00:00Z,15,6,,51,,,,,,F
1280,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,4,1978,1978-09-04T00:00:00Z,15,5,,54,,,,,,M
1287,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,4,1978,1978-09-04T00:00:00Z,15,13,,61,,,,,,F
1292,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,4,1978,1978-09-04T00:00:00Z,15,4,,67,,,,,,F
1293,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,4,1978,1978-09-04T00:00:00Z,15,5,,67,,,,,,F
1296,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,4,1978,1978-09-04T00:00:00Z,15,1,,73,,,,,,F
1297,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,4,1978,1978-09-04T00:00:00Z,15,4,,73,,,,,,F
1298,Dipodomys spectabilis,,,,Dipodomys,spectabilis,9,4,1978,1978-09-04T00:00:00Z,15,5,,73,,,,,,F
1305,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,6,1978,1978-10-06T00:00:00Z,16,1,,36,,,,,,F
1307,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,6,1978,1978-10-06T00:00:00Z,16,1,,43,,,,,,M
1308,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,6,1978,1978-10-06T00:00:00Z,16,1,,74,,,,,,F
1314,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,7,1978,1978-10-07T00:00:00Z,16,8,,15,,,,,,F
1315,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,7,1978,1978-10-07T00:00:00Z,16,11,,15,,,,,,M
1323,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,7,1978,1978-10-07T00:00:00Z,16,22,,31,,,,,,F
1325,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,7,1978,1978-10-07T00:00:00Z,16,9,,33,,,,,,F
1326,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,7,1978,1978-10-07T00:00:00Z,16,20,,34,,,,,,M
1330,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,7,1978,1978-10-07T00:00:00Z,16,17,,41,,,,,,M
1331,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,7,1978,1978-10-07T00:00:00Z,16,9,,46,,,,,,M
1333,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,7,1978,1978-10-07T00:00:00Z,16,17,,53,,,,,,F
1334,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,7,1978,1978-10-07T00:00:00Z,16,12,,54,,,,,,F
1335,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,7,1978,1978-10-07T00:00:00Z,16,9,,55,,,,,,F
1336,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,7,1978,1978-10-07T00:00:00Z,16,22,,56,,,,,,F
1338,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,7,1978,1978-10-07T00:00:00Z,16,8,,63,,,,,,F
1340,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,7,1978,1978-10-07T00:00:00Z,16,11,,66,,,,,,F
1342,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,7,1978,1978-10-07T00:00:00Z,16,9,,72,,,,,,F
1358,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,8,1978,1978-10-08T00:00:00Z,16,5,,17,,,,,,M
1360,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,8,1978,1978-10-08T00:00:00Z,16,18,,17,,,,,,M
1363,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,8,1978,1978-10-08T00:00:00Z,16,18,,33,,,,,,M
1364,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,8,1978,1978-10-08T00:00:00Z,16,14,,34,,,,,,F
1365,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,8,1978,1978-10-08T00:00:00Z,16,2,,35,,,,,,M
1367,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,8,1978,1978-10-08T00:00:00Z,16,6,,37,,,,,,F
1371,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,8,1978,1978-10-08T00:00:00Z,16,4,,44,,,,,,M
1373,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,8,1978,1978-10-08T00:00:00Z,16,18,,44,,,,,,F
1376,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,8,1978,1978-10-08T00:00:00Z,16,6,,52,,,,,,F
1384,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,8,1978,1978-10-08T00:00:00Z,16,13,,64,,,,,,F
1387,Dipodomys spectabilis,,,,Dipodomys,spectabilis,10,8,1978,1978-10-08T00:00:00Z,16,4,,71,,,,,,F
1398,Dipodomys spectabilis,,,,Dipodomys,spectabilis,11,4,1978,1978-11-04T00:00:00Z,17,17,,11,,,,,,F
1399,Dipodomys spectabilis,,,,Dipodomys,spectabilis,11,4,1978,1978-11-04T00:00:00Z,17,12,,12,,,,,,F
1401,Dipodomys spectabilis,,,,Dipodomys,spectabilis,11,4,1978,1978-11-04T00:00:00Z,17,8,,16,,,,,,F
1403,Dipodomys spectabilis,,,,Dipodomys,spectabilis,11,4,1978,1978-11-04T00:00:00Z,17,1,,23,,,,,,M
1404,Dipodomys spectabilis,,,,Dipodomys,spectabilis,11,4,1978,1978-11-04T00:00:00Z,17,1,,25,,,,,,F
1411,Dipodomys spectabilis,,,,Dipodomys,spectabilis,11,4,1978,1978-11-04T00:00:00Z,17,9,,43,,,,,,F
1412,Dipodomys spectabilis,,,,Dipodomys,spectabilis,11,4,1978,1978-11-04T00:00:00Z,17,9,,46,,,,,,M
1414,Dipodomys spectabilis,,,,Dipodomys,spectabilis,11,4,1978,1978-11-04T00:00:00Z,17,17,,52,,,,,,M
1422,Dipodomys spectabilis,,,,Dipodomys,spectabilis,11,4,1978,1978-11-04T00:00:00Z,17,1,,64,,,,,,M
1423,Dipodomys spectabilis,,,,Dipodomys,spectabilis,11,4,1978,1978-11-04T00:00:00Z,17,9,,64,,,,,,F
1425,Dipodomys spectabilis,,,,Dipodomys,spectabilis,11,4,1978,1978-11-04T00:00:00Z,17,22,,65,,,,,,F
1429,Dipodomys spectabilis,,,,Dipodomys,spectabilis,11,4,1978,1978-11-04T00:00:00Z,17,20,,72,,,,,,M
1431,Dipodomys spectabilis,,,,Dipodomys,spectabilis,11,4,1978,1978-11-04T00:00:00Z,17,9,,74,,,,,,F
1447,Dipodomys spectabilis,,,,Dipodomys,spectabilis,11,5,1978,1978-11-05T00:00:00Z,17,6,,25,,,,,,F
1449,Dipodomys spectabilis,,,,Dipodomys,spectabilis,11,5,1978,1978-11-05T00:00:00Z,17,5,,33,,,,,,M
1450,Dipodomys spectabilis,,,,Dipodomys,spectabilis,11,5,1978,1978-11-05T00:00:00Z,17,13,,33,,,,,,F
1451,Dipodomys spectabilis,,,,Dipodomys,spectabilis,11,5,1978,1978-11-05T00:00:00Z,17,18,,34,,,,,,M
1452,Dipodomys spectabilis,,,,Dipodomys,spectabilis,11,5,1978,1978-11-05T00:00:00Z,17,18,,35,,,,,,F
1454,Dipodomys spectabilis,,,,Dipodomys,spectabilis,11,5,1978,1978-11-05T00:00:00Z,17,4,,37,,,,,,M
1459,Dipodomys spectabilis,,,,Dipodomys,spectabilis,11,5,1978,1978-11-05T00:00:00Z,17,6,,52,,,,,,F
1463,Dipodomys spectabilis,,,,Dipodomys,spectabilis,11,5,1978,1978-11-05T00:00:00Z,17,14,,63,,,,,,F
1484,Dipodomys spectabilis,,,,Dipodomys,spectabilis,12,2,1978,1978-12-02T00:00:00Z,18,9,,16,,,,,,F
1488,Dipodomys spectabilis,,,,Dipodomys,spectabilis,12,2,1978,1978-12-02T00:00:00Z,18,17,,23,,,,,,F
1497,Dipodomys spectabilis,,,,Dipodomys,spectabilis,12,2,1978,1978-12-02T00:00:00Z,18,20,,35,,,,,,M
1499,Dipodomys spectabilis,,,,Dipodomys,spectabilis,12,2,1978,1978-12-02T00:00:00Z,18,9,,45,,,,,,F
1501,Dipodomys spectabilis,,,,Dipodomys,spectabilis,12,2,1978,1978-12-02T00:00:00Z,18,8,,53,,,,,,F
1502,Dipodomys spectabilis,,,,Dipodomys,spectabilis,12,2,1978,1978-12-02T00:00:00Z,18,9,,53,,,,,,F
1503,Dipodomys spectabilis,,,,Dipodomys,spectabilis,12,2,1978,1978-12-02T00:00:00Z,18,22,,53,,,,,,F
1504,Dipodomys spectabilis,,,,Dipodomys,spectabilis,12,2,1978,1978-12-02T00:00:00Z,18,12,,55,,,,,,F
1509,Dipodomys spectabilis,,,,Dipodomys,spectabilis,12,2,1978,1978-12-02T00:00:00Z,18,22,,66,,,,,,F
1520,Dipodomys spectabilis,,,,Dipodomys,spectabilis,12,3,1978,1978-12-03T00:00:00Z,18,14,,14,,,,,,F
1521,Dipodomys spectabilis,,,,Dipodomys,spectabilis,12,3,1978,1978-12-03T00:00:00Z,18,6,,15,,,,,,F
1525,Dipodomys spectabilis,,,,Dipodomys,spectabilis,12,3,1978,1978-12-03T00:00:00Z,18,18,,41,,,,,,M
1526,Dipodomys spectabilis,,,,Dipodomys,spectabilis,12,3,1978,1978-12-03T00:00:00Z,18,18,,46,,,,,,F
1527,Dipodomys spectabilis,,,,Dipodomys,spectabilis,12,3,1978,1978-12-03T00:00:00Z,18,6,,52,,,,,,F
1531,Dipodomys spectabilis,,,,Dipodomys,spectabilis,12,3,1978,1978-12-03T00:00:00Z,18,4,,57,,,,,,M
